FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_ADJUSTMENT,Correzione (NOTE_ADJUSTMENT),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,307.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,305.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,302.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,297.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,293.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,291.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,289.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,5624.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,5617,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,5601.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,5808.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,5797.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,5783.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,5769.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,5751.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,5726.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,5668.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,5624.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,5617,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF3,Campania,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,5601.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,3928.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,3915.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,3899.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,4070.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,4053.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,4033.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,4012.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,3988.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,3964.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,3943.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,3928.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,3915.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF4,Puglia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,3899.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,543.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,539.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,535.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,574.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,571.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,568.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,564.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,560.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,555.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,549.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,543.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,539.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF5,Basilicata,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,535.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,1858,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,1851,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,1842.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,1955,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,1947.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,1939.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,1929.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,1918.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,1903.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,1877.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,1858,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,1851,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF6,Calabria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,1842.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,6422.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,6406.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,6380,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,6685.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,6661.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,6630.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,6593.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,6552,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,6508.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,6455.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,6422.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,6406.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG,Isole,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,6380,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,4833.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,4823.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,4805.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,5035,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,5016.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITG1,Sicilia,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,4991.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
